,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
TCGA-BH-A0BM,0.0,1.3391206,1.4148241,2.1447945,1.3022182,0.0,0.9530623,2.7410483,0.85306823,0.45991838,0.0,2.1025133,0.0,0.0,0.0,0.0,0.0027940124,0.0,0.0,0.0,0.0,2.930809,0.0,1.9165969,2.6912093,1.3191142,0.0,0.0,0.0,1.2939693,0.0,2.7888865,2.1781323,0.0,0.14063504,2.334401,0.0,1.162021,1.2510072,1.003567,0.0,0.43405518,1.5752285,1.9806032,0.29671156,0.7576935,0.0112471245,1.5122535,1.2423005,0.0,0.20406912,0.0,0.0,1.0667654,0.0,0.0,1.9616711,1.7487751,0.0,0.5899336,0.0,0.49051026,2.3320532,0.0
TCGA-BH-A0BO,2.6714196,0.0,0.026984908,2.01694,0.0,0.0,0.0,0.85861796,0.23203844,0.27629063,0.0,0.0,0.0,0.0,1.1092255,0.21647713,3.398131,0.0,0.8083806,0.0,0.0,4.280579,1.613262,4.58131,0.64724755,0.0,0.0027815122,0.0,0.0,0.32736668,0.0,0.0,0.04829546,0.0,0.0,0.0,1.3966136,6.8679614,2.464896,1.9641848,0.0,3.2351406,2.1264007,0.0,0.0,2.5860145,0.0,0.0,0.0,0.0,1.0635234,0.0,2.2554204,0.0,0.0,0.0,2.4585934,0.9314255,2.1570618,0.0,0.0,3.1194077,2.62864,0.0
TCGA-BH-A0BP,1.3620905,1.8157948,0.23161109,1.1022081,0.0,0.0,1.3060564,0.61930513,0.04466343,0.0,0.0,1.2605537,0.0,0.16082491,1.8028141,0.0,2.7964551,0.0,0.5209961,0.0,0.0,2.2530231,1.4295112,2.1922588,0.42618722,0.5653323,0.1015216,0.74534947,0.0,0.6343054,0.0,0.21752754,1.7705934,0.0,0.0,2.0731866,0.0,0.84544814,0.054787476,0.26424557,0.0,1.7514876,2.6287196,0.7832972,1.2450274,1.6989948,0.0,0.0,0.0,0.0,1.6535794,0.0,0.0,0.0,0.0,1.0342648,2.7248783,0.9279049,1.9606595,1.9341989,0.0,3.2918744,3.3080783,0.38544407
TCGA-BH-A0BQ,0.58035797,1.7101218,0.0,1.8539157,1.9259421,0.01634787,1.6667857,0.22313596,1.6546239,0.20280808,0.0,0.0,0.0,2.144679,0.7475001,1.2415173,0.43707675,0.0,0.0,0.015381176,0.0,2.5396016,1.665724,2.392852,3.5584812,0.090243846,0.0,0.0,0.7565638,3.308052,0.0,3.068898,2.5925815,0.0,0.18262826,1.610264,0.7536513,2.7327878,0.0,0.0,0.0,0.0,1.8595381,1.1045586,0.0,0.36471936,0.8542651,0.0,0.9775779,0.0,1.2363368,1.5650682,0.30469498,0.06291614,0.0,0.0,1.7883706,3.0122983,0.12740341,0.3734744,0.0,1.6303902,1.8860444,0.0
TCGA-BH-A0BR,0.0666341,0.5843632,0.0,0.0,0.0,0.0,1.3316402,1.1224657,0.0,0.0,0.0,0.46099848,0.0,1.6232018,3.0047603,0.0,2.9112368,0.0,0.0,0.0,0.7579807,1.3657141,1.4689019,2.1906648,2.5980387,0.0,0.77828175,1.7747071,0.89934194,2.1833782,0.0,0.0,2.7993255,0.0,0.0,1.083708,1.6494681,0.17277808,0.0,0.0,0.0,0.0,1.8109953,1.2985919,0.5435011,0.0,0.6230238,0.0,0.0,0.0,3.2306056,0.0,1.9505514,0.0,0.31670353,0.5922081,0.5993342,1.1257782,0.0,0.19056068,0.0,1.0773835,2.3605328,0.0
TCGA-BH-A0BS,0.4746049,2.9976215,3.4981759,2.187444,0.0,0.0,1.5536115,0.5562261,0.0,1.2412274,0.0,0.0,0.7977091,0.0,0.24905804,0.0,0.0,0.7678794,0.0,0.0,1.1362536,0.47460163,0.47100377,0.09228269,2.9182754,0.9901502,0.0,0.0,0.4614284,0.0,0.0,0.0,4.0828767,0.0,0.0,5.3593564,0.19356008,0.8984582,3.7771919,0.0,0.0,0.0,3.847436,1.3084211,2.6292634,0.0,0.0,0.0,0.0,0.0,0.74343276,0.0,0.0,0.022975594,0.0,0.0,0.0,0.0,0.9439273,0.108182654,1.4735557,2.8597941,0.78997695,0.0
TCGA-BH-A0BT,0.0,3.0236094,1.0151194,1.7165651,2.5810292,0.0,0.70446396,0.60437965,0.5762731,1.2229395,0.22162777,1.3510947,1.0871321,1.0301392,0.0,0.6378131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427536,1.8518764,0.0,0.0,0.0,0.72538847,2.7097487,0.0,3.3839674,2.031278,1.6222005,0.6166585,2.5193596,0.0,0.0,0.0,0.0,0.0,0.0,3.9709866,2.3975055,0.0,0.64245486,1.0606414,3.1080918,4.5947456,0.08338243,1.2801441,0.6069785,0.0,1.2156298,0.0,0.0,1.8769854,2.0970628,0.0,1.626761,0.06607323,0.63648766,0.6861482,0.0
TCGA-BH-A0BV,0.0,2.2295907,0.0,0.0,0.0,0.4917998,0.86552906,0.0,0.0,2.4086382,0.0,3.1269553,0.0,0.98784935,0.008620068,0.0,0.0,0.0,0.0,1.188133,0.0,0.0,0.6500499,2.2275434,2.1286244,1.1769872,0.41835928,0.0,1.2996229,1.0442963,0.0,0.0,5.3390837,0.0,0.24016526,0.78850245,3.786729,2.0551836,1.2240205,0.0,0.0,0.0,1.7360013,1.4660287,0.17037325,0.0,1.0863241,0.0,0.32403392,0.0,0.0,4.035858,0.0,0.85878634,0.0,0.0,1.4210838,2.5382893,0.03823109,0.9027606,0.0,2.2037168,0.0,2.178391
TCGA-BH-A0BW,0.0,0.0,0.0,0.0,0.0,0.0,0.7597718,0.3562521,3.0820153,0.6778421,0.0,0.0,1.6185098,0.0,4.3738213,3.144091,2.3929436,5.7771735,0.55750704,3.4848652,0.0,0.6062105,0.61911,0.042090543,0.0,2.621214,2.5863218,1.8754969,2.8338416,1.5163198,0.20347975,0.3860895,0.0,0.03790672,1.443511,0.0,0.0,1.5231655,0.0,4.348631,0.0,0.8207847,0.0,0.0,0.0,0.0,0.0,0.25146198,0.0,3.0259976,1.5949657,0.0,2.8738306,0.0,3.4898999,0.0,0.0,0.0,1.6805714,0.0,1.8298354,0.0,0.0,0.0
TCGA-BH-A0BZ,0.0,0.26584613,0.44845825,0.9787136,1.547147,0.119217,1.3310429,0.0,1.3950868,0.0,0.2946993,0.9786427,0.008333251,4.6430526,0.0,3.5927696,0.0,0.85383,1.2341206,0.0,0.36712158,0.0,0.7531067,0.0,1.8378758,0.8604684,0.0,3.1279414,0.119538724,2.0080168,0.0,0.0,3.486993,0.92054164,1.0153918,2.18561,1.5056323,0.690692,0.0,0.0,0.0,0.0,2.7333715,0.0,0.0,0.0,0.0,0.0,0.50837255,0.0,0.8218813,3.0048814,0.40291992,0.0,1.9312848,0.0,0.45771086,2.6472735,0.84754103,2.573422,0.0,0.99273956,1.4098436,0.85452795
TCGA-BH-A0C0,0.0,0.0,1.2672821,2.0816734,3.0562897,2.1595159,2.0985081,0.0,0.0,0.0,0.9802734,0.9484564,0.123260364,3.3063066,0.0,1.8221118,0.0,1.128343,0.0,0.30387658,1.0679753,0.90962213,0.0,0.0,0.0,0.0,0.0,2.4570012,2.3598204,2.1835077,0.0,0.2814613,1.7947135,2.7253373,1.0700376,0.72062826,1.6444962,0.0,0.0,0.9444649,0.0,0.0,2.3829186,1.3388674,0.0,0.0,0.0,2.6638064,2.6283617,0.0,1.7354789,2.1797085,1.0660411,0.0,2.0809612,0.55824924,0.0,0.0,0.4334486,2.0811317,0.0,0.86315,0.0,0.0
TCGA-BH-A0C1,0.8467664,2.2596838,2.1562443,0.0,0.664245,0.0,1.4210818,0.44252375,0.089875564,0.0,1.5016192,1.7405359,0.0,1.7449187,0.11557681,0.0,0.90374774,0.28139368,0.0,0.0,0.0,0.3882544,3.4422975,3.1853087,0.8383551,0.0,0.63426715,0.0,0.5142954,0.96390724,0.0,1.9283348,3.542979,0.0,0.0,0.0,2.742851,0.6994746,1.1520092,0.0,0.0,0.50936943,2.845981,1.2396077,0.0,1.863784,0.9110678,0.0,0.9081455,0.67005974,2.4400792,1.319919,0.0,0.0,0.0,0.0,0.21081416,0.0,2.4760654,0.0,0.0,0.0,0.0,0.0
TCGA-BH-A0C3,0.0,0.0,1.4045334,2.0960622,0.0,0.0,0.98275733,0.0,0.0,0.61016405,0.0,1.1113894,0.0,0.3324237,0.82749915,0.20449033,2.474214,0.0,1.2415522,0.0,0.0,4.6412215,0.46357346,1.5877814,0.0,0.44920576,0.0,0.62382776,0.0,0.27376363,0.0,1.4072179,1.8517401,0.0,0.9945909,1.3301109,1.1319618,2.1700315,0.715573,2.09604,0.0,0.7759682,2.0127912,0.152274,0.0,1.8895952,0.0,0.4518176,0.0,0.48809996,0.0,1.2595422,0.78749835,0.0,0.17402785,0.21859968,3.9238153,0.6234988,1.0961813,2.813274,0.0,3.0038905,3.579307,0.0
TCGA-BH-A0C7,0.0,0.98009324,2.2664437,1.7590568,0.0,0.93511844,0.21313244,0.0,0.0,1.9495392,1.149258,4.135709,0.81635916,0.6058612,0.0,1.4378753,0.0,0.0,1.7308503,0.0,0.0,0.0,0.0,0.0,0.23380542,0.0,0.0,0.0,0.2252292,1.8492967,0.0,0.09870325,2.7032173,1.4126648,2.248824,1.0267586,4.021541,0.0,2.0920975,1.8859311,0.0,0.0,0.6226469,0.8940092,0.0,1.6282461,0.0,0.0,0.0,0.85544544,0.0,3.738796,0.0,0.0,4.00699,0.0,2.085951,0.0,1.2031988,3.2469487,0.0,0.5480507,0.0,1.4413195
TCGA-BH-A0DD,0.5917159,0.41788015,3.7832906,2.734324,0.36274713,1.2343575,1.5164583,0.0,0.0,0.0,2.5923395,0.23625721,2.971148,2.5579123,0.0,3.0929132,0.0,0.32730153,0.23346037,0.47343692,1.5523231,1.1229372,1.6538914,0.0,1.2646152,0.0,0.0,0.0,2.3658555,0.48944157,0.0,1.4469091,1.4212315,2.1075208,0.34687993,1.0115157,4.5327086,0.0,3.038836,0.77077985,0.0,0.0,0.0,2.2969093,0.0,0.068537995,0.0,0.0,2.1445312,1.2416229,0.0,4.1124077,0.0,0.0,1.6079563,0.4664011,2.0621603,0.0,0.63392115,3.4530835,0.0,1.5258628,0.0,1.2388111
TCGA-BH-A0DE,0.40197998,0.90388584,0.34322345,4.200137,0.4107014,0.0,2.3330126,0.40020946,0.6578723,2.2140832,0.0,2.9115272,0.0,0.0,1.5050515,2.3745263,0.0,1.0372465,1.2327851,0.0,0.0,3.387194,0.0,2.2742236,1.6540091,2.8195028,0.0,0.0,0.12890771,0.0,0.0,0.43906757,2.1654394,0.0,0.43440652,3.3457859,0.8162667,2.684859,1.7696283,0.67055655,0.0,0.468974,0.63376284,0.076259546,0.0,1.9684945,0.0,0.47358924,0.0,0.018066091,0.0,0.08502348,0.0,0.13680628,0.0,0.0,3.161473,2.8335414,1.4611555,2.7983282,0.0,1.1840435,2.3087375,1.2723219
TCGA-BH-A0DG,0.0,1.9040495,1.49008,0.0,0.0,0.0,0.0,0.29619753,0.0,0.347548,0.0,1.3277239,0.0,2.1308103,0.86817443,0.0,1.4551419,0.0,1.4911398,0.0,1.1589457,0.5202165,0.8734678,0.5725842,0.0,0.0,0.0,0.031064883,0.0,0.0,0.0,0.7821237,4.012963,0.0,0.0,1.2733188,0.5196573,0.0,0.27009308,0.0,0.0,0.0,1.1462224,0.7044815,1.559143,0.0,0.064654574,1.2386014,0.58579654,0.0,0.0,0.0,0.0,0.66017187,0.0,1.7431164,2.6669474,1.3794062,1.8626329,2.713392,0.06638906,1.3608838,3.7740328,0.0
TCGA-BH-A0DH,0.68448883,1.6577175,0.0,1.0143292,0.0,0.0,2.4606097,0.23687913,0.0,2.7091177,0.0,1.2517617,0.0,0.0,0.20891286,0.12045336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702733,1.9638824,0.0,0.0,0.0,0.2076045,0.0,0.0,1.9569268,0.0,0.0,4.7251964,2.1838527,0.0,1.7703401,0.0,0.58272076,0.57111156,3.1438382,1.8618387,0.0,0.0,0.0,1.2928457,0.93885636,0.2606301,0.0,0.0,0.0,0.8590615,0.0,0.5515454,2.8640974,2.4688184,0.0,3.4327896,0.0,2.4435534,1.2285444,1.0443897
TCGA-BH-A0DI,0.0,0.5602845,1.2804954,1.2651803,0.0,0.0,0.0,1.7018672,0.924412,0.0,0.0,2.1883032,0.0,2.6395283,1.0471399,0.0,2.2036967,0.0,0.0,0.0,0.0,3.073771,0.38217112,1.9555777,0.8630476,0.5324085,0.011785336,1.8868777,0.31749403,1.2705705,0.0,2.6893559,3.4289305,0.0,0.0718563,1.36856,0.32771403,1.5516009,0.0,0.96534884,0.0,0.7481853,1.5192907,0.9349233,1.1950486,0.0,0.10827649,0.68747365,0.0,0.0,0.69403696,0.0,0.0,0.0,0.0,1.0503256,2.7450802,0.1815393,0.26516974,0.6289515,0.0,2.1985111,4.4249597,0.0
TCGA-BH-A0DK,0.0,0.514511,2.6731083,0.0,0.65826774,0.0,0.0,0.18692446,1.0045826,0.0,0.0,0.0,0.0,2.4778655,0.0,1.3951092,2.2478843,0.0,2.210377,0.0,0.49425676,2.5569263,0.737105,0.0,2.054834,2.7032814,0.0,1.3457323,0.0,0.15471464,0.0,0.0,2.513793,0.0,0.56260556,3.8430808,0.5057433,0.0,0.0,0.0,0.0,0.0,0.15521087,0.0,2.1500742,1.9804579,0.0,1.2403169,0.42213976,0.0,0.0,0.0,0.0,0.27688733,0.0,0.4980368,0.081435114,1.5122343,2.0580082,2.7541544,0.0,1.432328,5.5042157,0.0
TCGA-BH-A0DL,0.0,0.0,0.0,0.0,0.99982095,1.6828772,2.8203008,3.9140673,0.0,0.0,0.7025211,0.0,1.6211033,0.0,6.2524557,0.0,3.3470206,1.9441063,0.0,1.1228243,2.3888683,0.0,0.0,0.6619095,0.0,0.0,3.8762505,1.6703576,3.738703,3.411247,3.3703578,0.0,0.0,0.0,2.1635692,0.0,0.0,0.0,0.0,2.5658793,0.0,1.3263123,0.0,0.0,0.0,0.0,0.0,4.4105487,0.0,5.69759,4.240974,0.0,2.49681,0.0,2.1840415,5.3596764,0.0,0.0,4.1749697,0.0,2.493616,0.0,0.0,0.7956054
TCGA-BH-A0DO,1.6015993,2.919475,1.1139259,0.72454154,0.35793585,0.0,2.5285912,2.2999978,0.0,1.1701157,0.0,2.0971951,0.0,0.0,2.2019446,0.0,0.0,0.46817592,0.0,0.0,0.0,0.021278217,0.9227363,3.1465895,1.377208,0.29615265,0.0,0.0,0.0,0.91351604,0.0,2.0993176,2.252447,0.0,0.0,0.93682516,0.69645476,1.4440168,3.6144786,0.0,0.0,2.8735766,2.6255486,1.3040081,0.0,2.2928753,0.0,0.0,0.13559484,0.0,0.5439388,0.0,0.0,0.44835794,0.0,0.0,2.700652,0.0,1.3662064,0.14952022,0.0,0.0,0.0,0.46072912
TCGA-BH-A0DP,0.656347,2.798994,1.2465668,0.91767687,0.0,0.0,1.634812,0.053652816,0.0,2.3723745,0.0,1.7163702,0.06262995,0.0,1.3188827,0.6317665,0.04531055,0.7215434,0.0,0.6628927,0.0,1.9163761,2.0960171,1.8873013,3.730887,1.0151916,0.0,0.0,0.8302574,1.7988228,0.0,3.797474,1.6260624,0.0,0.0,2.0412076,0.11589665,1.6647434,0.73039436,0.29314643,0.0,0.04215719,1.4121735,1.5326571,0.9526143,0.05020672,0.7904921,0.0,0.68427896,0.0,0.28995395,1.1216356,0.0,0.3116604,0.0,0.0,3.7714539,1.4633904,0.6795592,1.0088856,0.0,1.0993633,2.5641718,0.0
TCGA-BH-A0DQ,0.45782185,1.0875357,0.20112368,0.3115124,0.8200908,1.1135132,0.0,0.0,0.65701544,0.0,0.0,2.364211,0.0,2.454495,0.0,0.6898836,0.8766458,0.0,0.53074545,0.0,0.0,2.153564,0.0,1.2850541,1.8466885,0.40467018,0.0,0.0,0.5811838,1.2799436,0.0,0.06801401,2.28962,0.3126788,0.6352847,2.36667,2.9753408,2.1555698,0.10264982,0.0,0.0,0.0,2.0266504,0.9183625,0.51905227,2.158363,0.0,0.20775667,0.45628768,0.0,0.0,0.4761917,0.0,0.062189177,0.0,0.9155324,2.3915064,1.4514682,0.2505609,2.745257,0.0,2.896857,2.594714,0.0
TCGA-BH-A0DS,0.0,0.5835545,0.83587086,2.679621,2.400496,0.0,1.0507605,0.37071407,0.78355193,1.4043912,0.0,0.95174325,0.0,0.6816961,1.2805374,1.36448,0.0,1.0035615,0.0,1.1215552,0.0,1.878231,1.2565908,1.8350656,2.0853817,0.17531998,0.45022392,0.0,1.2568494,1.2350684,0.0,1.4964166,2.6272135,0.017430127,0.0,2.5171492,0.7613968,1.2921559,0.10534589,0.0,0.80263114,0.0,2.6581564,3.955055,0.0,0.0,1.0664126,0.7392879,3.0738926,0.0,2.0527,2.148707,0.2988962,0.016168922,0.0,0.0,0.32264447,3.6152067,0.0,0.47272027,0.0,2.5562844,0.3921001,0.0
TCGA-BH-A0DT,1.102612,2.332225,1.2587895,2.5922575,0.66750705,0.0,1.8828596,0.7259033,0.0,1.579643,0.0,0.78578544,0.0,0.0,1.9085603,0.0,0.38824266,0.3584253,0.0,0.121421315,0.0,2.7928636,1.8030758,1.8831975,2.1058476,0.6151858,0.0,0.0,0.33061174,1.4039671,0.0,3.7045863,1.9260519,0.0,0.0,1.538182,0.80027527,1.6101649,1.8078696,0.234571,0.0,1.325277,1.8361809,1.941426,0.0,1.4578584,0.0,0.0,0.5644128,0.0,1.2707039,1.7850069,0.0,0.0882806,0.0,0.0,2.208656,1.0390456,0.3910182,0.75543624,0.22302648,3.00131,1.2722886,0.0
TCGA-BH-A0DV,0.41278017,0.0,0.0,1.3280762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47337875,0.0,2.2310402,0.0,0.0,2.0868175,0.0,0.0,0.0,0.0,4.559715,0.0,5.8243294,0.5110507,0.9722988,0.0,0.0037982836,0.0,0.5935813,0.0,1.442884,2.5932004,0.0,0.8120998,0.6434643,1.5242153,4.7931957,0.9529052,0.0,0.0,1.7979091,3.130423,0.0,0.15101045,1.7093481,0.0,0.30967063,0.0,0.0,0.0,0.0,1.2126433,0.57822514,0.0,1.2975063,3.0790446,1.784102,2.4421587,0.24287906,0.0,0.8968452,4.182033,0.0
TCGA-BH-A0DX,0.40484113,1.3184779,0.6350925,0.0,0.0,0.0,1.5352378,0.6324183,0.0,0.0,0.0,0.47143865,0.0,1.7539101,0.1590777,0.0,3.4388247,0.0,0.0,0.0,1.3619422,1.0018704,0.8185775,2.4761298,1.2529223,1.3821056,0.43879837,0.0,0.0,1.2512321,0.0,0.0,1.1906486,0.0,0.0,1.3738163,0.45155078,0.0,0.0,0.0,0.0,0.0,3.156176,2.0181878,2.3030517,0.0,0.0696477,1.8285222,0.9874209,0.1031148,2.3346958,0.0,0.0,0.0,0.0,0.6927745,1.866505,0.37149745,3.1400971,2.6765058,0.0,0.094410025,4.0044417,0.0
TCGA-BH-A0DZ,0.0,0.724957,0.0,0.76239496,2.1818986,0.0,0.48279622,0.120434046,0.23967084,0.0,0.0,1.4047593,0.26809168,3.790846,0.0,1.3549838,0.0,0.0,0.14166942,0.0,2.8279302,1.1367352,0.0,0.026700698,2.9654837,0.0,0.0,2.9034002,1.6085473,0.8039751,0.0,0.0,3.4347334,0.46317637,0.0,1.2033975,2.6098707,0.037618116,0.0,0.0,0.0,0.0,1.8473251,1.8635089,0.0,0.0,0.2771313,0.21450529,0.86239475,0.0,1.1718535,0.0,1.517491,0.0,0.39019114,0.060362317,0.58485746,0.59050316,0.89488536,2.7540028,0.0,0.0,3.1310956,0.0
TCGA-BH-A0E0,0.0,0.0,0.0,0.0,1.820125,0.0,1.9967763,1.0463867,0.0,0.0,1.2306461,0.0,1.9800066,0.0,2.12787,0.0,2.1192296,0.087984115,0.0,3.9679353,3.1206305,0.0,0.0,0.63724244,0.0,0.0,1.8064154,3.1655009,4.168929,2.3904088,1.0285139,0.0,0.0,3.549829,5.035342,0.0,0.0,0.0,0.0,0.0,0.21196929,0.0,0.0,0.0,1.1595627,0.0,3.3680074,2.2890763,1.7222582,2.9644635,5.093402,0.0,1.1588346,1.1597633,0.0,2.7778988,0.0,0.0,2.4154027,0.0,5.544437,0.0,0.0,0.59755516
TCGA-BH-A0E1,0.0,1.7817955,0.0,0.0,1.987827,0.0,2.1610286,0.0,0.0,0.86087275,0.851493,0.17648672,0.31263506,0.72003335,2.316123,1.2445076,0.0,0.0,0.11807773,0.11361466,0.0,1.6346272,0.06697181,0.8988114,1.1200471,0.15255702,0.0,0.0,0.7656851,0.0,0.0,0.9936428,3.7388272,0.95964324,0.0,0.42964944,1.840442,1.5514545,3.102203,0.0,1.4698608,0.0,0.0,2.2906556,1.3342134,0.0,0.0,0.0,1.0802712,0.0,0.42930898,2.898035,0.0,0.0,0.0,1.9498203,0.0,2.7762852,1.6537803,1.6388245,0.0,3.158243,0.0,0.7526201
TCGA-BH-A0E2,0.7462853,1.420244,0.7757804,2.4391017,1.0924304,0.98709047,0.50953794,0.0,0.9075116,0.9363327,0.0,2.4287336,2.1902363,1.5332886,0.33864993,1.0551267,0.0,1.2076217,0.58818656,0.0,1.4251723,2.7119524,0.0,0.0,2.8366985,0.17475726,0.0,0.7215985,1.5543109,0.12763064,0.0,0.78819937,2.7805529,2.0267334,0.0,0.81728315,2.310675,0.0,0.0,0.0,0.0,0.0,1.1828382,1.1107135,0.0,0.0,0.2737803,0.29017243,0.23279966,0.7391124,0.50859785,1.00524,0.0,0.5945422,0.701769,0.0,1.1475465,0.24652654,0.040341273,2.8549147,0.0,2.6721578,1.7922561,1.2414429
TCGA-BH-A0E7,5.0173683,0.8795507,2.4581258,5.023548,0.0,0.0,1.98804,0.0,0.0,4.7416472,0.0,0.0,0.735374,0.0,0.0,0.11879276,0.0,1.0811849,0.14690235,0.0,0.0,1.1359481,0.0,0.0,4.0494976,2.137921,0.0,0.0,0.062098607,1.6324866,0.0,0.0,0.0,0.0,0.0,5.621115,2.465788,0.0,2.406666,0.5579628,0.0,0.26421815,6.964956,4.7515945,0.0,0.0,0.0,0.0,0.1963543,0.0,0.0,0.0,0.0,2.1040645,0.0,0.0,3.2940056,0.0,0.0,3.379654,0.0,4.3380527,3.811179,1.0536965
TCGA-BH-A0E9,1.157461,1.8266206,1.6839066,1.4838129,0.0,0.0,0.8099468,2.8457716,1.2628874,1.7259306,0.0,2.28446,0.0,0.0,0.69306123,0.0,0.0,0.9258196,0.42604563,0.0,0.0,1.2305408,1.5442299,2.3878016,0.0,0.0,0.0,0.0,0.0,0.16442698,0.0,3.1627817,1.7749348,0.0,1.0341746,0.0,1.2447295,2.9573228,2.9529386,0.70665264,0.0,4.463094,2.3753088,0.0,0.0,4.395902,0.0,0.0,0.0,0.0,0.8540859,0.0,0.0,0.5687765,0.0,0.0,3.7552717,0.0,1.1549313,0.0,0.17465322,0.19720975,0.0,0.05779864
TCGA-BH-A0EA,1.1661681,1.0760926,0.0,1.2551919,0.0,0.0,3.8230658,1.2365469,0.0,1.4268125,0.0,0.4787939,0.0,0.0,1.7220346,0.0,0.19044226,0.0,0.0,0.0,0.0,2.2804246,0.8888906,3.6107244,4.129446,3.3943398,0.0,0.0,0.0,1.9130129,0.0,3.9284499,1.6399288,0.0,1.1261759,1.8154532,0.0,1.8204588,1.3193114,0.0,0.0,2.611,1.2471287,0.103486955,0.0,1.5568271,0.46547887,2.668077,0.0,0.9021199,0.0,0.0,0.0,0.0,0.0,0.0,4.495168,1.4455943,1.3725579,1.6350472,0.0,0.0,1.9118475,1.1487534
TCGA-BH-A0EB,0.0,2.5829217,1.3327014,0.9476528,0.44048592,0.0,1.5967721,0.5243721,0.0,1.2845621,0.0,1.6371222,0.0,0.4864924,0.0,0.22791171,0.0,0.0,0.0,0.099286795,0.0,0.7335684,0.1493346,1.3764658,3.8719296,1.6802571,0.0,0.0,1.7432383,1.9370258,0.0,0.26527393,3.8146708,0.0,0.0,4.2816954,1.390168,2.1879046,0.611135,0.9355203,0.0,0.0,2.45128,1.7708683,0.6467872,0.0,0.0,0.0,0.8686604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5779141,0.4909789,0.0,1.7701309,0.0,1.1488547,2.1902828,0.0
TCGA-BH-A0EE,0.0,0.0,1.084247,0.0,1.4058036,0.0,1.6714828,1.6562452,0.0,0.0,0.0,0.0,0.35618517,2.6066244,0.92681605,0.0,0.18311825,0.0,0.0,0.0,5.5245404,0.0,0.0,0.0,0.17334601,0.0,0.9537468,1.8542545,2.6960666,0.41474378,0.0,0.0,0.0,0.98255926,2.0300121,0.0,0.0,0.0,0.0,0.13311526,0.0,0.0,0.0,0.16968632,1.6239893,0.0,1.9393471,3.6173155,5.4480476,0.8812511,3.1458862,0.0,3.4256997,1.2014076,0.0,1.2057426,0.0,0.3809014,1.5470378,1.0120759,0.6574236,0.0,0.0,0.0
TCGA-BH-A0EI,2.5359967,1.4688852,1.0463136,3.182657,0.0,0.37928885,1.0210472,0.0,1.3801361,2.276885,0.0,1.6714388,3.0580244,0.21008366,2.311674,0.0,0.0,0.56144065,0.35366035,0.0,0.0,2.517584,0.0,1.8862027,1.5635577,2.2311344,0.0,0.0,1.2520611,0.0,0.0,2.781723,2.3866177,0.0,0.0,1.0052981,0.8492695,0.9430164,1.632285,0.6002314,0.0,0.51586425,0.69227415,1.6628416,0.47302145,0.0,1.2233735,0.0,0.0,0.0,0.0,0.0,0.0,2.202791,0.0,0.0,5.064033,0.93733925,0.0,3.5979385,0.0,2.979999,4.1509933,3.1483443
TCGA-BH-A0GY,0.0,0.0,1.1122495,0.7408286,2.572015,0.0,1.6736246,0.0,0.0,0.11253339,0.0,0.55877924,0.50869924,1.9224813,0.24222386,1.5188549,0.41288626,1.9452634,0.0,0.0,0.0,0.093475506,1.1442101,0.0,3.2881937,0.07261726,0.0,3.4816577,0.59404975,0.8057148,0.0,0.026263505,0.89923924,0.57075185,0.0,1.2076805,0.0,0.0,0.0,0.0,0.0,0.0,4.540272,1.3695363,0.565201,0.0,0.6803147,2.2830045,0.9331477,0.0,0.38005275,2.5992458,0.0,0.022567809,1.3370527,0.0,1.855987,0.4693416,0.93734646,2.2374318,0.0,3.4629865,1.2780809,0.0
TCGA-BH-A0GZ,0.0,2.626672,0.023624033,2.0666528,0.44555622,0.0,0.0,1.6389618,0.2909054,2.1043544,0.0,4.1489983,0.0,0.0,0.10286966,0.0,0.24067903,0.20663203,0.0,0.0,0.0,1.6314474,0.0,0.0,2.655995,0.8005442,0.25398177,0.0,1.3689694,0.0,0.0,1.572608,3.997411,1.8453845,1.6077745,2.3064134,0.74922055,0.6456934,0.0,0.08035334,0.99965143,0.0,0.7867773,1.8759449,0.83309054,0.0,1.5250913,1.7889647,1.8741791,0.0,1.0673151,0.0,0.0,0.0,0.0,0.609037,1.1146986,3.2652035,0.0,0.7381702,0.0,3.253172,0.5557787,0.13711436
TCGA-BH-A0H0,2.1163745,1.5342463,4.7408934,1.8592151,1.5727088,0.0,1.7425727,0.0,0.0,1.8432051,0.79951537,2.6357868,1.3409013,0.0,0.0,1.2281656,0.0,0.0,0.0,0.0,0.5013118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1354123,0.0,2.9330156,0.0,0.3835052,1.5957566,0.8740934,2.5497043,3.9075892,0.0,5.8649526,1.0447822,0.0,0.0,2.460653,1.901999,0.0,4.0180798,0.0,2.8467093,2.4385269,1.1370928,0.13662034,1.1458895,0.0,3.1077077,0.0,2.2410092,0.95684665,0.0,4.1107593,3.2816682,0.0,0.0,0.0,1.2256825
